text,intents
I need a place to eat near the museum. I don't want to spend much so it should be cheap. What do you have?,find_restaurant
I'm looking for a restaurant called the varsity restaurant.,find_restaurant
I would like to find an expensive restaurant in the centre of town please.,find_restaurant
Thanks. Can you tell me a little bit about a restaurant called the Good Luck Chinese Food Takeaway?,find_restaurant
I want a place to dine in the south that is expensive.,find_restaurant
Great! Thank you. I need to find a restaurant called rice boat.,find_restaurant
Could really use some grub.,find_restaurant
"Hello, I am looking for a restaurant called meze bar.",find_restaurant
Great I also am looking for a restaurant called dojo noodle bar,find_restaurant
I need a a restaurant. The restaurant should be in the west and should serve italian food. The restaurant should be in the moderate price range,find_restaurant
I am looking for a restaurant. The restaurant should serve indian food and should be in the expensive price range,find_restaurant
Hi! Are there any asian oriental restaurants in the center of town?,find_restaurant
Alright. Thank you. That is all I'll need today.,find_restaurant
I am looking for an expensive restaurant in the centre.,find_restaurant
"A college please. I'll need the entrance fee, postcode, and phone number for the one you suggest.",find_restaurant
I am also looking for an Indian Restaurant on the west side that is moderately priced.,find_restaurant
now I need a place to eat in the centre,find_restaurant
I'm looking for a high quality restaurant in Cambridge please.,find_restaurant
"Hello, I am looking for a Korean restaurant in the centre. Could you help me with that?",find_restaurant
Thank you. Please get me information on a particular restaurant called thanh binh,find_restaurant
Are there any British restaurants in the centre?,find_restaurant
"Hello, I am looking for a restaurant in the east that serves Indian food.",find_restaurant
"I also need some help finding a place to dine at, can you look that up for me?",find_restaurant
I'm looking for a Chinese restaurant in the centre of Cambridge.,find_restaurant
"Great, I sure hope so. I need a restaurant.",find_restaurant
I would like a british food restaurant in the centre.,find_restaurant
"Suddenly I'm hungry, could you find me a fancy expensive restaurant in the centre area?",find_restaurant
"Yes, I'd like to find a restaurant to eat at too.",find_restaurant
"I am looking for a high end Indian restaurant, are there any in town?",find_restaurant
Find me an expensive modern global restaurant to dine in.,find_restaurant
I'm also looking for a restaurant. The restaurant should serve chinese food and should be in the same price range as the hotel.,find_restaurant
I need a cheap Spanish restaurant. Are there any around?,find_restaurant
I'd like to get a bite to eat in the east part of town.,find_restaurant
No thank you. I'm also looking for an Indian restaurant in the north.,find_restaurant
I am looking for a place to eat that's expensive and serves afternoon tea. Can you help me?,find_restaurant
I'm looking for a restaurant that serves chinese food in the centre of town.,find_restaurant
I would also like to find a restaurant.,find_restaurant
I'm looking for info about a restaurant in Cambridge called Little Seoul.,find_restaurant
Yes please. I'd like to find a restaurant called little seoul. Do you have a listing for them?,find_restaurant
"I'm looking for an expensive restaurant that serves Thai food, please.",find_restaurant
Thanks - I am also looking for a european restaurant in the city centre.,find_restaurant
I'm looking for information about pizza express Fen Ditton,find_restaurant
"Hi there. I'd like to find a place to dine in the city centre, preferable with Sri Lankan food. Do you have any recommendations?",find_restaurant
"Moderately priced in the centre, please.",find_restaurant
"I understand that there are no guesthouses in the area. But can you see if there are other hotels in the area? Moderately priced and in the centre, please.",find_restaurant
"I am looking for corsica restaurants in the east of cambridge, can you help me?",find_restaurant
I'm looking for some Modern European food. Can you help me with that?,find_restaurant
"Great, can you find a chinese restaurant for me to eat at?",find_restaurant
"Your train leaves Cambridge at 15:29 and arrives at 16:07 at Bishops Stortford, I will also look for you a japanese restaurant in centre and expensive.",find_restaurant
Thank you. Is this restaurant located near places that serves Swedish food?,find_restaurant
Hi I am looking for a restaurant in the centre of town serving Indian food.,find_restaurant
"Thanks, I'm also looking for a restaurant that serves European food in the expensive price range.",find_restaurant
I am looking for a particular restaurant. Its name is called restaurant alimentum,find_restaurant
I'm trying to find an expensive restaurant in the centre part of town.,find_restaurant
Thanks. I am also looking to find a restaurant in the north.,find_restaurant
"Yes, I'm also looking for an expensive restaurant in the center of town.",find_restaurant
Hi. I'd like to find a very nice restaurant to go to.,find_restaurant
I'm looking for a restaurant in the city centre.,find_restaurant
am looking for a place to dine it should be in the centre and should be in the expensive price range,find_restaurant
I am looking for a restaurant that serves canapes in the east.,find_restaurant
"I'm going to be in the area soon to try some restaurants, but I'm having trouble finding information on one in particular.",find_restaurant
